,Unnamed: 0,budget,id,release_date,revenue,runtime,title,genre,profit,made_money,cast_0,cast_1,cast_2,cast_3,cast_4,director,writer,releases,cast_rev,cast_prof,cast_films,cast_prof_films,dir_rev,dir_prof,dir_films,dir_prof_films,writ_rev,writ_prof,writ_films,writ_prof_films,compet_cast_rev,compet_cast_prof,compet_cast_films,compet_cast_prof_films,compet_dir_rev,compet_dir_prof,compet_dir_films,compet_dir_prof_films,compet_writ_rev,compet_writ_prof,compet_writ_films,compet_writ_prof_films,adj_budget,cast_dir_avg_rev,month,year,decade,season,fall,spring,summer,winter,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,None,Romance,Science Fiction,Thriller,War,Western,compet_budget,compet_cast_dir_avg_rev,compet_adj_budget
865,865,19000000.0,9413,1997-01-08,44332015.0,105.0,Picture Perfect,Comedy,25332015.0,1,Jennifer Aniston,Jay Mohr,Kevin Bacon,Olympia Dukakis,Illeana Douglas,Glenn Gordon Caron,Arleen Sorkin,3,102855264.0,87118597.33333333,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73734802.52765752,52966187.80904281,13.0,9.333333333333334,21308677.416666668,7983677.416666668,3.0,2.0,72124996.58333333,42774996.583333336,2.333333333333333,1.6666666666666667,32427632.0,51427632.0,1,1997,1990,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43333333.333333336,47521739.9721621,4188406.638828762
866,866,20000000.0,9414,1997-11-14,13801755.0,97.0,The Man Who Knew Too Little,Comedy,-6198245.0,0,Bill Murray,Peter Gallagher,Joanne Whalley,Alfred Molina,Richard Wilson,Jon Amiel,Robert Farrar,8,68121332.98055555,43776888.53611111,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70065005.23966596,44241388.31144084,17.0,11.2,52164796.72166667,39609574.49944444,2.2,1.8,58078270.75,46724199.32142858,2.0,1.8,14060666.490277775,34060666.49027777,11,1997,1990,winter,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68900000.0,61114900.98066631,-7785099.01933369
867,867,15000000.0,9424,1998-07-24,17507368.0,84.0,Disturbing Behavior,Mystery,2507368.0,1,James Marsden,Katie Holmes,Nick Stahl,Steve Railsback,Bruce Greenwood,David Nutter,Scott Rosenberg,5,44065653.0,29065653.0,1.0,1.0,0.0,0.0,0.0,0.0,224012234.0,149012234.0,1.0,1.0,79652974.2971179,57797836.91135552,11.25,8.333333333333334,83800938.24642256,66862156.680766,2.833333333333333,2.25,46675871.5,33675871.5,0.16666666666666666,0.16666666666666666,7032826.5,22032826.5,7,1998,1990,summer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39796666.666666664,81726956.27177024,41930289.605103575
868,868,75000000.0,9425,1998-10-23,14567883.0,99.0,Soldier,Action,-60432117.0,0,Kurt Russell,Jason Scott Lee,Jason Isaacs,Connie Nielsen,Sean Pertwee,Paul W.S. Anderson,David Webb Peoples,8,45951949.95,21157949.65,12.0,9.0,122195920.0,104195920.0,1.0,1.0,163998723.5,142248723.5,2.0,2.0,100470529.48668829,71856807.40876624,13.0,9.857142857142858,18414550.0,14728835.714285715,0.42857142857142855,0.2857142857142857,16793163.523809526,11202687.333333332,1.1428571428571428,1.0,9073934.974999994,84073934.975,10,1998,1990,fall,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14571428.57142857,59442539.74334414,44871111.171915576
869,869,15000000.0,9426,1986-08-15,60629159.0,96.0,The Fly,Horror,45629159.0,1,Jeff Goldblum,Geena Davis,John Getz,Joy Boushel,Leslie Carlson,David Cronenberg,Charles Edward Pogue,7,15577456.25,11202456.25,3.0,3.0,8173157.5,3147157.5,2.0,1.0,0.0,0.0,0.0,0.0,37403547.25,29708088.078703694,2.6666666666666665,2.0,16755167.333333336,12439750.666666664,0.6666666666666666,0.6666666666666666,4073620.833333334,1906954.166666667,0.16666666666666666,0.16666666666666666,-3124693.125,11875306.875,8,1986,1980,fall,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12283333.333333334,27079357.291666668,14796023.958333334
870,870,3500000.0,9427,1997-08-13,257850122.0,91.0,The Full Monty,Comedy,254350122.0,1,Robert Carlyle,Mark Addy,William Snape,Steve Huison,Tom Wilkinson,Peter Cattaneo,Simon Beaufoy,6,51546085.25,33046085.25,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75745793.7075221,54351021.22826524,13.25,8.875,27503787.59375,18644412.59375,1.625,1.125,5716694.7875,2479194.7875,0.875,0.375,22273042.625,25773042.625,8,1997,1990,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000000.0,51624790.65063605,22624790.650636047
871,871,21000000.0,9428,2001-10-12,71441250.0,110.0,The Royal Tenenbaums,Comedy,50441250.0,1,Gene Hackman,Anjelica Huston,Ben Stiller,Gwyneth Paltrow,Luke Wilson,Wes Anderson,Wes Anderson,12,79016004.14095238,53772194.61714286,47.0,35.0,8828061.0,828061.0,2.0,1.0,8828061.0,828061.0,2.0,1.0,107398688.62046704,74242822.23218866,12.692307692307693,8.23076923076923,14695350.333333336,-2763624.025641025,0.9230769230769232,0.38461538461538464,6150661.461538463,2304507.6153846155,0.07692307692307693,0.07692307692307693,22922032.57047619,43922032.57047619,10,2001,2000,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30500000.0,61047019.47690019,30547019.47690019
872,872,17000000.0,9429,1998-10-01,30331165.0,81.0,A Night at the Roxbury,Comedy,13331165.0,1,Will Ferrell,Chris Kattan,Michael Clarke Duncan,Elisa Donovan,Gigi Rice,John Fortenberry,Steve Koren,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76303330.67788185,49101785.3803689,21.0,15.6,112013.8,-1287986.2,0.2,0.0,71320874.3,63620874.3,0.6,0.4,-17000000.0,0.0,10,1998,1990,fall,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37620000.0,38207672.238940924,587672.2389409244
873,873,6500000.0,9430,1999-04-09,28451622.0,98.0,Go,Crime,21951622.0,1,Sarah Polley,Katie Holmes,Jay Mohr,Timothy Olyphant,William Fichtner,Doug Liman,John August,4,18282243.166666668,-156090.16666666663,5.0,3.0,4505922.0,4305922.0,1.0,1.0,0.0,0.0,0.0,0.0,97086810.34629633,72494851.35092594,11.125,7.5,36626701.3125,18375076.3125,1.0,0.625,17453372.729166668,-2446502.270833333,0.875,0.25,4894082.583333334,11394082.583333336,4,1999,1990,spring,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42250000.0,66856755.82939816,24606755.829398163
874,874,15000000.0,9431,1996-08-16,5600000.0,87.0,Bordello of Blood,Horror,-9400000.0,0,Dennis Miller,Erika Eleniak,Angie Everhart,Corey Feldman,Whoopi Goldberg,Gilbert Adler,Gilbert Adler,3,121445115.69642857,97909401.41071428,13.0,12.0,0.0,0.0,0.0,0.0,6980986.0,6080986.0,1.0,1.0,70554431.50116567,45661681.0109375,10.0,6.416666666666668,32829390.204166666,22962376.31527777,1.9166666666666667,1.5833333333333333,7861748.25,4070081.583333334,0.4166666666666667,0.25,45722557.84821428,60722557.84821428,8,1996,1990,fall,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23621837.583333332,51691910.85266617,28070073.269332837
875,875,27000000.0,9437,1997-10-03,60527873.0,115.0,Kiss the Girls,Drama,33527873.0,1,Morgan Freeman,Ashley Judd,Cary Elwes,Alex McArthur,Tony Goldwyn,Gary Fleder,David Klass,8,143843012.93571427,121575155.79285714,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48388680.17075702,28974353.24768009,11.2,7.1,41842430.73428571,32854573.59142857,1.5,1.0,26260802.33333333,21277469.0,0.7,0.6,44921506.46785714,71921506.46785714,10,1997,1990,fall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18580000.0,45115555.45252137,26535555.45252137
876,876,30000000.0,9438,1997-12-25,75000000.0,84.0,Mr. Magoo,Comedy,45000000.0,1,Leslie Nielsen,Kelly Lynch,Matt Keeslar,Nick Chinlund,Stephen Tobolowsky,Stanley Tong,Pat Proft,5,85243126.09166667,53942292.75833333,15.0,12.0,0.0,0.0,0.0,0.0,51132598.0,21132598.0,1.0,1.0,69916214.45271327,45978939.82523143,12.0,9.090909090909092,88808264.18961039,78177095.35844156,1.4545454545454546,1.3636363636363635,157335814.00757575,143981647.3409091,1.4545454545454546,1.0909090909090908,12621563.045833334,42621563.04583333,12,1997,1990,winter,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39272727.27272727,79362239.32116184,40089512.04843456
877,877,5500000.0,9443,1981-05-15,58972904.0,123.0,Chariots of Fire,Drama,53472904.0,1,Ben Cross,Ian Charleson,Cheryl Campbell,Alice Krige,Nigel Havers,Hugh Hudson,Colin Welland,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44735357.534722224,35912896.965277776,4.0,3.5,0.0,0.0,0.0,0.0,279658.5,79658.5,0.25,0.25,-5500000.0,0.0,5,1981,1980,summer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5562500.0,22367678.767361112,16805178.767361112
878,878,53000000.0,9444,1997-11-20,139804348.0,94.0,Anastasia,Animation,86804348.0,1,Meg Ryan,John Cusack,Christopher Lloyd,Angela Lansbury,Hank Azaria,Don Bluth,Susan Gauthier,16,82952366.53125,59302366.53125,18.0,11.0,34420315.75,19970315.75,4.0,3.0,0.0,0.0,0.0,0.0,69321444.51802905,42844391.33583568,17.0,11.4,85536985.34666666,70831763.12444445,2.8,2.3,58078270.75,46724199.32142858,2.0,1.8,5686341.140625,58686341.140625,11,1997,1990,winter,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65500000.0,77429214.93234786,11929214.932347864
879,879,32000000.0,9446,1997-03-07,59927618.0,97.0,Jungle 2 Jungle,Comedy,27927618.0,1,Tim Allen,Martin Short,JoBeth Williams,Lolita Davidovich,Sam Huntington,John Pasquin,Bruce A. Evans,2,104138958.0,82551458.0,8.0,6.0,189833357.0,167833357.0,1.0,1.0,28744356.0,6744356.0,1.0,1.0,57403609.04468254,37437311.89103175,11.6,8.0,92915894.13333334,81215894.13333334,1.8,1.8,42803017.8,31803017.8,0.2,0.2,114986157.5,146986157.5,3,1997,1990,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43600000.0,75159751.58900794,31559751.589007944
880,880,90000000.0,9447,1998-11-25,69131860.0,92.0,Babe: Pig in the City,Adventure,-20868140.0,0,James Cromwell,Mary Stein,Mickey Rooney,Magda Szubanski,Elizabeth Daily,George Miller,George Miller,8,71786356.33333333,55928023.0,4.0,4.0,68115109.5,62915109.5,2.0,2.0,254134910.0,224134910.0,1.0,1.0,79938948.83387755,54503087.15587301,14.428571428571427,10.285714285714286,102719181.05,73983466.76428571,1.8571428571428568,1.5714285714285714,4571428.571428572,4456150.285714285,0.14285714285714285,0.14285714285714285,-20049267.083333343,69950732.91666666,11,1998,1990,winter,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63357142.85714286,91329064.94193877,27971922.084795915
881,881,13000000.0,9448,1998-04-24,27007143.0,91.0,The Big Hit,Action,14007143.0,1,Mark Wahlberg,Lou Diamond Phillips,Christina Applegate,China Chow,Avery Brooks,Kirk Wong,Ben Ramsey,2,38305697.88888889,18139031.222222224,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80995486.4140404,56357607.62616161,8.6,7.0,5259424.9428571435,-39146.48571428563,1.8,1.2,4950161.9,2175161.9,0.8,0.6,6152848.944444444,19152848.944444444,4,1998,1990,spring,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18800000.0,43127455.678448774,24327455.678448774
882,882,30000000.0,9452,1998-05-15,29202884.0,108.0,Bulworth,Comedy,-797116.0,0,Warren Beatty,Halle Berry,Sean Astin,Oliver Platt,Don Cheadle,Warren Beatty,Jeremy Pikser,3,70283271.98333333,36624938.65,17.0,14.0,40382659.0,8382659.0,1.0,1.0,0.0,0.0,0.0,0.0,72090678.3065368,52507275.20368687,11.428571428571427,8.714285714285714,91248851.28061225,74352371.68877551,2.142857142857143,1.7142857142857142,53219518.0,41594518.0,0.8571428571428571,0.5714285714285714,25332965.49166667,55332965.49166667,5,1998,1990,summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41081428.571428575,81669764.79357451,40588336.22214594
883,883,26000000.0,9454,1998-07-31,65705772.0,121.0,EverAfter,Drama,39705772.0,1,Drew Barrymore,Dougray Scott,Anjelica Huston,Patrick Godfrey,Megan Dodds,Andy Tennant,Rick Parks,8,142225373.9,126662873.9,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66053233.77111091,45082988.58218546,10.0,7.8888888888888875,63865447.09090909,55530219.81818182,2.0,1.6666666666666667,54062283.77777778,41062283.777777776,0.3333333333333333,0.3333333333333333,45112686.95,71112686.95,7,1998,1990,summer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27611111.111111112,64959340.43101,37348229.31989889
884,884,25000000.0,9455,1999-03-12,15156200.0,110.0,The Corruptor,Action,-9843800.0,0,Mark Wahlberg,Chow Yun-Fat,Byron Mann,Kim Chan,Ric Young,James Foley,Robert Pucci,6,24368427.55555556,-9187128.0,5.0,2.0,6536114.0,-2963886.0,2.0,0.0,0.0,0.0,0.0,0.0,78250019.67291398,52001719.57389116,14.166666666666664,9.666666666666666,7685891.25,5577557.916666667,0.6666666666666666,0.5,176676.0,-10156657.333333334,0.16666666666666666,0.0,-9547729.22222222,15452270.77777778,3,1999,1990,spring,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46666666.666666664,42967955.46145699,-3698711.2052096725
885,885,45000000.0,9457,1998-01-30,11203026.0,106.0,Deep Rising,Adventure,-33796974.0,0,Treat Williams,Famke Janssen,Anthony Heald,Kevin J. O'Connor,Una Damon,Stephen Sommers,Stephen Sommers,30,179832793.5,138707793.5,5.0,3.0,0.0,0.0,0.0,0.0,3411885.0,-4618115.0,1.0,0.0,83296178.46702188,59451281.899611495,14.818181818181818,10.363636363636363,24875233.101010107,18250990.676767673,1.5454545454545454,1.2727272727272727,91343819.6818182,78389274.22727273,0.7272727272727273,0.6363636363636364,44916396.75,89916396.75,1,1998,1990,spring,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500000.0,54085705.784016,28585705.784016
886,886,1500000.0,9464,1998-01-20,2375097.0,110.0,Buffalo '66,Romance,875097.0,1,Vincent Gallo,Christina Ricci,Ben Gazzara,Anjelica Huston,Rosanna Arquette,Vincent Gallo,Vincent Gallo,4,61792370.625,44826120.625,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88173588.23659298,61071241.29781746,12.428571428571427,9.142857142857142,3890311.2857142864,1890311.2857142857,0.2857142857142857,0.14285714285714285,65989001.47619047,52865668.14285714,1.0,0.5714285714285714,29396185.3125,30896185.3125,1,1998,1990,spring,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24714285.714285713,46031949.76115363,21317664.04686792
887,887,10000000.0,9465,1999-01-22,10920544.0,118.0,Cookie's Fortune,Comedy,920544.0,1,Glenn Close,Julianne Moore,Liv Tyler,Patricia Neal,Chris O'Donnell,Robert Altman,Anne Rapp,2,90801801.4375,62690194.29464286,18.0,11.0,23281150.8,17471150.8,5.0,2.0,0.0,0.0,0.0,0.0,60624133.97569444,37181426.37384259,9.5,5.666666666666668,23851129.58333333,18542334.75,0.3333333333333333,0.3333333333333333,17829473.708333332,9712807.041666666,1.0,0.6666666666666666,47041476.11875,57041476.11875,1,1999,1990,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24166666.666666668,42237631.77951388,18070965.112847213
888,888,25000000.0,9469,1998-05-01,21567853.0,136.0,He Got Game,Drama,-3432147.0,0,Denzel Washington,Ray Allen,Rosario Dawson,Hill Harper,Jill Kelly,Spike Lee,Spike Lee,3,41555294.90909091,27032567.63636364,12.0,10.0,22549169.71428572,7706312.571428573,7.0,5.0,24750809.5,10875809.5,4.0,3.0,88676733.41,63449201.4615873,11.428571428571427,9.285714285714286,12042189.0,5735046.142857143,0.42857142857142855,0.42857142857142855,49683688.07142858,40040830.92857143,0.2857142857142857,0.14285714285714285,7052232.311688311,32052232.31168831,5,1998,1990,summer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25285714.285714287,50359461.205,25073746.91928571
889,889,120000000.0,9471,2003-06-27,259175788.0,106.0,Charlie's Angels: Full Throttle,Action,139175788.0,1,Cameron Diaz,Drew Barrymore,Lucy Liu,Bernie Mac,Crispin Glover,McG,John August,10,116753479.47666666,77808479.47666666,26.0,20.0,264105545.0,172105545.0,1.0,1.0,146278583.5,97028583.5,2.0,2.0,57698309.52095961,34298760.56681999,12.25,8.75,56126040.65,37676040.65,1.5,1.25,57661697.29166667,40120030.625,0.625,0.5,70429512.23833334,190429512.2383333,6,2003,2000,summer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71356250.0,56912175.0854798,-14444074.914520197
890,890,20000000.0,9472,2004-06-18,167722310.0,92.0,DodgeBall: A True Underdog Story,Comedy,147722310.0,1,Vince Vaughn,Christine Taylor,Ben Stiller,Rip Torn,Justin Long,Rawson Marshall Thurber,Rawson Marshall Thurber,47,146496349.53653845,109500323.89551282,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120877633.81859206,78260798.62997115,17.142857142857142,12.285714285714285,129629694.58571433,100693980.29999998,3.7142857142857135,3.0,22152895.10204082,7775344.081632652,1.2857142857142858,0.42857142857142855,53248174.76826922,73248174.76826923,6,2004,2000,summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83428571.42857143,125253664.20215319,41825092.77358176
891,891,21000000.0,9473,1999-06-30,78608288.0,81.0,"South Park: Bigger, Longer & Uncut",Animation,57608288.0,1,Trey Parker,Matt Stone,Mary Kay Bergman,Isaac Hayes,Jesse Brant Howell,Trey Parker,Trey Parker,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50669511.35246599,32091988.676729023,8.714285714285714,5.7142857142857135,35205534.16071428,22189462.73214286,1.2857142857142858,0.8571428571428571,14597052.5,10882766.785714284,0.42857142857142855,0.42857142857142855,-21000000.0,0.0,6,1999,1990,summer,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43037142.85714286,42937522.756590135,-99620.10055272281
892,892,31000000.0,9475,1992-12-23,134095253.0,157.0,Scent of a Woman,Drama,103095253.0,1,Al Pacino,Chris O'Donnell,James Rebhorn,Gabrielle Anwar,Philip Seymour Hoffman,Martin Brest,Bo Goldman,8,81711733.0,64811733.0,7.0,5.0,38413606.0,8413606.0,1.0,1.0,69077961.5,62952961.5,2.0,2.0,57119044.06706349,39557734.54325397,11.666666666666664,8.666666666666666,23211624.616666663,15315791.283333333,4.333333333333333,3.333333333333333,0.0,0.0,0.0,0.0,29062669.5,60062669.5,12,1992,1990,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25666666.666666668,40165334.34186508,14498667.67519841
893,893,65000000.0,9476,2001-05-11,117487473.0,132.0,A Knight's Tale,Adventure,52487473.0,1,Heath Ledger,Rufus Sewell,Shannyn Sossamon,Paul Bettany,Laura Fraser,Brian Helgeland,Brian Helgeland,43,121247329.0,52747329.0,2.0,2.0,161626121.0,71626121.0,1.0,1.0,99470390.0,56270390.0,5.0,4.0,90387891.0750992,58443909.98402777,17.333333333333332,11.666666666666664,89501604.72222222,64243271.38888889,1.6666666666666667,1.1666666666666667,63128978.0,35821755.77777778,1.3333333333333333,0.8333333333333334,76436725.0,141436725.0,5,2001,2000,summer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79833333.33333333,89944747.89866072,10111414.565327391
894,894,120000000.0,9477,2004-07-07,203567857.0,126.0,King Arthur,Adventure,83567857.0,1,Clive Owen,Ioan Gruffudd,Keira Knightley,Mads Mikkelsen,Joel Edgerton,Antoine Fuqua,David Franzoni,56,274703351.75,196328312.0,3.0,3.0,69904540.0,21571206.666666668,3.0,2.0,74000000.0,38000000.0,1.0,1.0,132912774.4863059,88832439.89034632,17.25,12.25,99544476.5,73000726.5,2.0,1.75,35334446.0,16584446.0,0.5,0.25,52303945.875,172303945.875,7,2004,2000,summer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92000000.0,116228625.49315295,24228625.493152946
895,895,78000000.0,9480,2003-02-14,179179718.0,103.0,Daredevil,Fantasy,101179718.0,1,Ben Affleck,Jennifer Garner,Colin Farrell,Michael Clarke Duncan,Jon Favreau,Mark Steven Johnson,Mark Steven Johnson,52,103025400.67333332,64661734.00666668,22.0,17.0,0.0,0.0,0.0,0.0,2042530.0,-12957470.0,1.0,0.0,91048595.80046296,59130735.97140314,12.888888888888893,9.777777777777779,27904318.277777776,15848762.722222222,0.7777777777777778,0.5555555555555556,33707338.777777776,22485116.55555556,0.2222222222222222,0.2222222222222222,-26487299.66333334,51512700.33666666,2,2003,2000,spring,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34500000.0,59476457.03912037,24976457.03912037
896,896,73000000.0,9481,1999-11-04,151493655.0,118.0,The Bone Collector,Drama,78493655.0,1,Denzel Washington,Angelina Jolie,Queen Latifah,Michael Rooker,Michael McGlone,Phillip Noyce,Jeremy Iacone,48,47172655.84358975,27340604.56153845,23.0,15.0,114519005.25,69419005.25,4.0,3.0,0.0,0.0,0.0,0.0,99844436.08307338,68090215.91293521,16.5,11.75,87949195.96428572,65550386.44047619,1.625,1.375,99874047.875,64457381.20833334,0.75,0.5,7845830.546794876,80845830.54679488,11,1999,1990,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63375000.0,93896816.02367955,30521816.023679554
897,897,90000000.0,9482,1995-06-30,113493481.0,96.0,Judge Dredd,Science Fiction,23493481.0,1,Sylvester Stallone,Diane Lane,Armand Assante,Rob Schneider,Jürgen Prochnow,Danny Cannon,William Wisher Jr.,7,34267607.14583333,6013544.645833334,15.0,7.0,0.0,0.0,0.0,0.0,520000000.0,418000000.0,1.0,1.0,96239343.86842592,76004663.67861111,11.333333333333336,8.333333333333334,39862780.0,17362780.0,1.3333333333333333,1.0,28003459.66666667,14336793.0,0.6666666666666666,0.3333333333333333,-72866196.42708334,17133803.572916664,6,1995,1990,summer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34000000.0,68051061.93421295,34051061.93421295
898,898,40000000.0,9486,2003-03-14,160583018.0,88.0,Johnny English,Adventure,120583018.0,1,Rowan Atkinson,John Malkovich,Natalie Imbruglia,Tasha de Vasconcelos,Ben Miller,Peter Howitt,Neal Purvis,13,173884607.0,116564607.0,11.0,8.0,38097805.0,20097805.0,2.0,1.0,0.0,0.0,0.0,0.0,67024597.64881356,37966890.30004223,13.181818181818182,9.363636363636363,45048199.29545455,27630017.47727273,1.181818181818182,0.8181818181818182,57462201.0,47416746.45454545,0.2727272727272727,0.18181818181818185,65991206.0,105991206.0,3,2003,2000,spring,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34381818.18181818,56036398.47213405,21654580.290315874
899,899,120000000.0,9487,1998-11-25,363258859.0,95.0,A Bug's Life,Adventure,243258859.0,1,Dave Foley,Kevin Spacey,Julia Louis-Dreyfus,Hayden Panettiere,Phyllis Diller,John Lasseter,Andrew Stanton,16,41062249.79166666,13503916.458333336,11.0,9.0,373554033.0,343554033.0,1.0,1.0,0.0,0.0,0.0,0.0,84328106.91125849,60563673.80468255,13.428571428571427,9.571428571428571,59085049.12142857,33892191.97857143,2.0,1.7142857142857142,40876415.71428572,36475423.14285714,0.2857142857142857,0.2857142857142857,87308141.39583331,207308141.3958333,11,1998,1990,winter,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59071428.571428575,71706578.01634353,12635149.44491496
900,900,38000000.0,9488,2002-08-07,119723358.0,100.0,Spy Kids 2: The Island of Lost Dreams,Action,81723358.0,1,Antonio Banderas,Carla Gugino,Alexa PenaVega,Daryl Sabara,Steve Buscemi,Robert Rodriguez,Robert Rodriguez,10,124059022.86111112,80877078.41666667,21.0,14.0,71207648.66666667,52207648.66666666,3.0,3.0,86669812.5,65669812.5,2.0,2.0,81141340.20425606,50652734.56203915,21.0,15.428571428571427,125167487.54670332,95332231.13644688,3.2857142857142856,3.1428571428571432,81927816.5,47356387.92857142,1.7142857142857142,1.4285714285714286,59633335.7638889,97633335.76388891,8,2002,2000,fall,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48428571.428571425,103154413.8754797,54725842.44690827
901,901,65000000.0,9489,1998-12-17,250821495.0,119.0,You've Got Mail,Comedy,185821495.0,1,Tom Hanks,Meg Ryan,Katie Sagona,Greg Kinnear,Parker Posey,Nora Ephron,Nora Ephron,13,164086330.53333333,134721747.2,20.0,17.0,227799884.0,206799884.0,1.0,1.0,160311715.0,141811715.0,2.0,2.0,102489511.71056025,72532412.40268597,15.111111111111107,10.888888888888893,52048543.50925926,39187432.39814815,1.1111111111111112,1.1111111111111112,43744659.05555555,38599442.61111111,0.4444444444444444,0.4444444444444444,130943107.26666664,195943107.26666665,12,1998,1990,winter,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43555555.55555555,77269027.60990976,33713472.054354206
902,902,8000000.0,9490,1998-01-16,17460020.0,82.0,Half Baked,Comedy,9460020.0,1,Dave Chappelle,Jim Breuer,Harland Williams,Guillermo Díaz,Rachel True,Tamra Davis,Dave Chappelle,3,51337060.33333334,28287060.33333333,3.0,3.0,26488734.0,16488734.0,1.0,1.0,0.0,0.0,0.0,0.0,89667203.99254535,63433964.19662698,13.857142857142858,9.857142857142858,106206.42857142855,-465222.1428571429,0.14285714285714285,0.0,65989001.47619047,52865668.14285714,1.0,0.5714285714285714,30912897.16666667,38912897.16666667,1,1998,1990,spring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23785714.285714287,44886705.21055839,21100990.924844105
903,903,15000000.0,9493,1988-12-09,216614388.0,107.0,Twins,Comedy,201614388.0,1,Arnold Schwarzenegger,Danny DeVito,Kelly Preston,Chloe Webb,David Caruso,Ivan Reitman,William Davies,7,29208062.49,16988062.490000002,16.0,12.0,190256233.5,170256233.5,2.0,2.0,0.0,0.0,0.0,0.0,37622314.121527776,25942723.84375,7.625,6.375,21002274.0625,11551024.0625,0.875,0.75,0.0,0.0,0.0,0.0,94732147.995,109732147.995,12,1988,1980,winter,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15953750.0,29312294.092013888,13358544.092013888
